vrmsMean,vrmsSD,vzcMean,vzcSD,vscMean,vscSD,vtscMean,vtscSD,vsdMean,vsdSD,vtfMean,vtfSD,vsfMean,vsfSD,vskMean,vskSD,vsrMean,vsrSD,vsskMean,vsskSD,vsslMean,vsslSD,vssMean,vssSD,vtprMean,vtprSD,Vmfcc1Mean,Vmfcc1SD,Vmfcc2Mean,Vmfcc2SD,Vmfcc3Mean,Vmfcc3SD,Vmfcc4Mean,Vmfcc4SD,Vmfcc5Mean,Vmfcc5SD,Vmfcc6Mean,Vmfcc6SD,Vmfcc7Mean,Vmfcc7SD,Vmfcc8Mean,Vmfcc8SD,Vmfcc9Mean,Vmfcc9SD,Vmfcc10Mean,Vmfcc10SD,Vmfcc11Mean,Vmfcc11SD,Vmfcc12Mean,Vmfcc12SD,Vmfcc13Mean,Vmfcc13SD,Vmfcc14Mean,Vmfcc14SD,Vmfcc15Mean,Vmfcc15SD,Vmfcc16Mean,Vmfcc16SD,Vmfcc17Mean,Vmfcc17SD,Vmfcc18Mean,Vmfcc18SD,Vmfcc19Mean,Vmfcc19SD,Vmfcc20Mean,Vmfcc20SD,Class
-13.23953633,1.223025104,0.055126312,0.012285689,411.1795402,69.47427315,0.14466819,0.012064182,0.098482339,0.011624429,0.238324245,0.033358347,0.022041043,0.007660818,1457.827656,253.0683426,4786.382624,1110.644345,7.900051211,0.61409318,-0.013916862,0.003275206,698.168958,108.9549973,0.562569346,0.035983748,-10.80104546,1.098237009,3.687660821,0.194951659,-0.040020502,0.195989511,0.058650469,0.160936816,0.18530119,0.154898298,0.498004031,0.156209135,0.314437377,0.163201364,-0.114001477,0.140894285,0.743411957,0.177901354,0.445103543,0.140316826,0.043954545,0.145081784,-0.370836091,0.137824696,0.685272811,0.130341157,-0.348817182,0.131214405,0.319334817,0.111315126,0.121706274,0.116443104,0.235435888,0.126232186,0.088529787,0.114281304,0.19332506,0.11048114,-0.126745628,0.095024969,Pathol
-10.69748393,0.723942455,0.02411676,0.006250742,351.9835516,16.82857561,0.129337993,0.007898549,0.140903569,0.010034276,0.053759504,0.009046465,0.021038368,0.00773445,10083.51586,905.1579679,1255.959416,51.60983064,5.559491669,0.273199084,-0.022167921,0.001988431,293.336373,9.942890383,0.594575813,0.023724099,-11.27722088,0.282270552,5.782464188,0.162390609,-0.133764829,0.113181463,-0.495134268,0.128734367,0.850450977,0.155149988,-0.502703245,0.130416323,0.199229171,0.14224088,0.042190929,0.1325376,-0.185760319,0.115790619,0.404945778,0.113636129,0.48323961,0.105069717,-0.406849773,0.110496331,0.223082239,0.111210747,0.15235858,0.106127475,-0.09040765,0.108635925,0.032174509,0.107119457,-0.065919953,0.0838879,0.125568955,0.081621837,-0.334392764,0.082914521,0.303253406,0.087647061,Pathol
-10.40098581,0.501442454,0.051500033,0.002069156,536.6062707,13.78972156,0.097391504,0.004512019,0.095886451,0.010098225,0.074946204,0.005447955,0.020711324,0.009976554,7933.255692,909.1202272,1494.170064,70.70433837,4.951383498,0.118899895,-0.022016618,0.001218703,336.3341233,10.8895234,0.583562961,0.018056281,-10.55233999,0.234628109,5.132046078,0.169437122,-0.16700078,0.164731696,-0.02834528,0.168183089,-0.17828671,0.137183871,0.267649345,0.146123769,-0.187192713,0.114597312,-0.197143062,0.140421566,0.639211891,0.165277191,0.392440235,0.132841515,-0.330675355,0.122139296,-0.237245716,0.092555301,0.304137511,0.105544378,-0.022717682,0.117050121,0.120320587,0.106202332,0.277994026,0.101487813,-0.130790645,0.095367385,0.522543971,0.08659147,-0.06130037,0.098634809,-0.04273189,0.087010191,Pathol
-8.91063431,2.880139028,0.037966085,0.021181911,513.1814953,175.1574613,0.180514107,0.040167305,0.065614902,0.043755318,0.126783135,0.019889296,0.04023548,0.027102712,3723.700067,706.6866902,1587.130317,298.7182581,7.477123504,1.316367471,-0.021850913,0.00544069,357.8376201,64.82797394,0.597831795,0.053485405,-10.72729385,0.747614563,4.348458582,0.3434737,0.027882976,0.421225861,-0.514114852,0.565830753,-0.021458828,0.275365643,0.548065569,0.297160517,1.116526863,0.2400812,-0.520733955,0.225246597,0.66942806,0.25391602,0.310825473,0.298272014,-0.102945692,0.218321964,0.289596088,0.248396434,-0.419863471,0.231461483,-0.038971568,0.20113898,0.014473693,0.230824904,-0.019821215,0.343500283,-0.059203717,0.397499472,-0.126300761,0.340327909,-0.42062013,0.373462032,-0.607144776,0.407105806,Pathol
-19.51862287,12.58078727,0.074314183,0.074829106,740.7610563,722.8188809,0.167621238,0.080816323,-0.033983778,0.249162862,0.195377724,0.116479324,0.02172486,0.012350166,2814.977804,1527.568348,3296.602967,1732.306802,7.688700616,2.702132504,-0.011434955,0.00861198,728.1004101,610.7365593,0.493331269,0.134521278,-13.04318196,2.448761241,2.780915973,1.184375745,0.017087593,0.759948457,0.443965621,0.596674994,-0.144806173,0.3218904,1.081043429,0.279746943,-0.218594729,0.259933773,-0.152461329,0.229485032,0.648818373,0.237735115,0.143669892,0.222148324,0.302001946,0.22945832,-0.104452635,0.262057474,0.091030743,0.295941462,0.567165157,0.228538613,-0.280017286,0.294761137,0.300798797,0.221858128,-0.23756473,0.210630163,0.186127287,0.256523433,-0.030624366,0.18809269,0.211095333,0.221699456,Pathol
-10.65164929,1.164287888,0.06518679,0.008876659,605.9998169,30.79615039,0.092416299,0.006509833,0.081131322,0.009475475,0.111826117,0.008488982,0.027238216,0.009040015,4404.399593,472.221989,1568.040265,70.94599925,4.592983032,0.242127426,-0.023475603,0.003511765,429.6178507,17.31485985,0.575177066,0.028733783,-9.987976843,0.548301067,5.065845941,0.137425959,-0.379794397,0.155106372,-0.736319598,0.136334643,0.342363215,0.181249489,-0.205996266,0.134656788,0.738409937,0.121468698,-0.412762764,0.187671049,0.320967733,0.11265765,-0.000529616,0.108916621,0.713493988,0.133949182,-0.54099901,0.176191968,0.355768007,0.12043904,0.42483856,0.118549834,-0.508090418,0.114596141,0.455110357,0.110044821,-0.141118008,0.105161659,0.203165855,0.137315519,0.039371885,0.101938935,0.169048639,0.084877058,Pathol
-7.849908906,0.980660943,0.06148083,0.001335693,757.3585924,31.23591617,0.118883611,0.007627194,0.062509057,0.013876511,0.042308835,0.018498848,0.017528566,0.009710656,7769.632989,685.0721932,1387.099773,144.2151256,5.270664233,0.126905577,-0.027878337,0.00312383,352.5115688,17.16895054,0.60999497,0.019794413,-10.06413337,0.399004253,4.94773443,0.158583339,-0.79058557,0.129629138,0.272412343,0.127315054,-1.615603202,0.184850632,1.254673516,0.112516257,0.075969203,0.115923494,0.081172173,0.093890556,0.597365549,0.079220866,0.013277301,0.117946013,0.263174979,0.082090963,-0.097306716,0.080384741,0.338721364,0.097660319,-0.224946104,0.125095985,0.296035998,0.07332027,0.02739728,0.088563189,-0.024971154,0.066392915,0.478339898,0.082315942,0.222062125,0.060257399,0.436087743,0.080153119,Pathol
-10.75102339,1.181921917,0.02647657,0.010875609,385.2351909,49.62477107,0.15872684,0.019602953,0.085412806,0.070375531,0.090263392,0.024686702,0.031487318,0.013046672,6554.615232,810.2645467,1289.491507,259.9248919,6.583721403,0.745928994,-0.019893528,0.002862733,331.6384648,51.25206896,0.605117411,0.023970998,-11.09655797,0.4572156,4.993538719,0.251802141,0.313578085,0.188359863,-0.175319071,0.224283683,-0.543162537,0.203757644,0.951751373,0.144471645,0.576508186,0.177173901,-0.113596124,0.22724373,0.061720132,0.194545684,0.012691768,0.250813067,0.050753586,0.158764269,0.290424391,0.182074598,-0.000925315,0.162800779,0.142964653,0.166686557,-0.136929255,0.122530599,0.475671817,0.12340572,-0.366332462,0.121856917,0.483672045,0.121803996,-0.267543288,0.135214081,0.27748468,0.105797257,Pathol
-16.66110316,7.674120787,0.050521998,0.028688004,512.397688,183.6576995,0.131832624,0.041958684,0.045307554,0.095214794,0.175996293,0.106294939,0.029814845,0.020917048,5179.914143,3412.639019,2689.373315,1188.549599,6.627519249,1.320789594,-0.014889077,0.010775305,608.3413937,269.1606332,0.561353779,0.068502695,-11.68487622,1.447737212,4.043936931,1.123266363,-0.73181281,0.512741086,0.709230182,0.267971283,-0.260497381,0.232644016,0.927171122,0.276548269,-0.328801373,0.197463208,-0.103438137,0.240123664,0.449634049,0.212553151,0.538318938,0.221576313,0.212027496,0.218247438,-0.222945951,0.175586708,0.333287333,0.220712944,0.037586583,0.183718083,-0.0242444,0.222623516,0.040548132,0.210860057,-0.066700256,0.18233975,0.017318187,0.196895335,0.117726289,0.21112715,-0.114109054,0.195317963,Pathol
-8.06068964,0.480062749,0.03798562,0.004362105,569.6666226,58.01272413,0.132478061,0.012483192,0.066464964,0.025500643,0.044598132,0.013478959,0.025308148,0.012442824,3854.220309,564.5586532,2122.315773,260.869416,6.549378312,0.527104717,-0.029102959,0.002394753,572.8892086,44.14273516,0.570520544,0.020060926,-9.482293747,0.323471279,4.491561113,0.173023033,-1.970212629,0.283316983,1.432758337,0.141436075,-0.600639085,0.131274617,1.859439783,0.221790382,-0.442574579,0.195343025,-0.172410938,0.113940792,0.674043552,0.143393638,0.035276529,0.108835018,0.694586149,0.105729234,0.280519012,0.145277483,0.496040678,0.070459991,0.055468817,0.12177784,-0.006545211,0.082106171,-0.089214314,0.07412126,-0.173212722,0.079032327,0.102681078,0.189225168,-0.036921899,0.126453702,0.156901579,0.209780833,Pathol
-8.719595271,0.94403352,0.047445207,0.003466858,418.3168667,31.90199858,0.152996581,0.012215946,0.10670887,0.017267159,0.046547936,0.005284009,0.017168717,0.01082228,7027.916305,1522.869408,1195.369251,83.83507528,6.113647744,0.342799213,-0.025684243,0.003335057,326.738786,22.03676404,0.616572153,0.020718546,-10.67463589,0.494820415,5.2847417,0.271297465,0.370570248,0.294815614,-0.056295058,0.239164029,-1.277059929,0.258634436,1.315539989,0.274997224,-0.047304109,0.310866231,-0.089032453,0.156513368,0.389029608,0.164013624,0.159465422,0.152687986,-0.127216475,0.150053732,0.454486807,0.118783015,0.014098843,0.149633123,0.374874444,0.162845904,0.073979405,0.105371966,0.155816951,0.092666326,-0.072915665,0.083714017,0.127087784,0.081188081,0.081402782,0.074335379,0.014421996,0.090214804,Pathol
-8.219935791,0.607641033,0.045948771,0.016247941,465.1166902,47.98411967,0.181822593,0.014581235,0.048472054,0.038301117,0.078731348,0.022318863,0.023307108,0.010365401,6873.462513,1056.721871,1486.036042,255.0991078,7.22496089,0.464438649,-0.023094197,0.002094424,320.3546804,35.96787642,0.604722873,0.022708762,-10.49635311,0.427815699,4.344905494,0.342815217,0.052946938,0.260008415,0.269037265,0.244905849,-0.523803166,0.227068645,0.700817161,0.15217115,0.176969943,0.226125678,0.328286341,0.154651089,0.269386313,0.15549687,0.715128419,0.230067765,0.222709428,0.14363415,-0.550542072,0.211994469,0.171282676,0.15833661,0.119016992,0.130869213,-0.063762585,0.157494992,0.442700945,0.113638805,0.13687126,0.120072668,-0.100186319,0.166243257,-0.323314543,0.243173108,-0.830685568,0.285917525,Pathol
-8.242506935,0.550860467,0.032723394,0.006950647,361.1133357,199.9459608,0.151631956,0.01158135,0.123526592,0.01781874,0.126617169,0.048834151,0.025219692,0.015479347,3705.225881,539.7856719,1610.888279,474.5783723,7.32024389,0.67804044,-0.025487264,0.00252061,488.8936975,163.5425674,0.553811042,0.037716243,-9.927278487,1.438608396,4.409886672,0.266555346,0.131338059,0.151491054,-0.517086416,0.153629488,0.059407815,0.120779415,0.381781945,0.132290506,0.333659588,0.130983938,0.193839464,0.121143337,0.409372913,0.109769391,0.014848246,0.117152943,0.130310013,0.119163028,0.043112993,0.115647118,0.268444869,0.113138229,0.342360996,0.102365919,0.00336233,0.10804036,-0.152255846,0.109673778,-0.219669479,0.099428276,0.452348875,0.099036612,-0.074501308,0.093717376,0.18658675,0.0944301,Pathol
-12.67104709,1.211643488,0.05348336,0.007342212,767.4821517,35.55692408,0.100889389,0.010441935,0.043998208,0.089971079,0.085933139,0.016562844,0.041143248,0.023632141,3897.384808,683.0455664,1503.212075,295.3860841,4.757781291,0.389183961,-0.018938606,0.002924682,355.7239076,38.96040882,0.593996693,0.056433879,-10.33336698,0.526262372,4.182768571,0.239619606,0.215697552,0.283067695,-0.991826253,0.24434485,-1.147367236,0.23583722,-0.020244839,0.152149651,0.377695335,0.206904747,-0.443167023,0.143459132,-0.062196977,0.151777128,-0.190700285,0.117926897,0.273187152,0.140457736,0.427316996,0.124581746,-0.061367507,0.15689616,0.340097526,0.112112701,-0.780848081,0.120136087,0.302511076,0.109705186,-0.09291663,0.139035977,-0.087876042,0.12868044,0.219977569,0.098161139,-0.010409284,0.13592483,Pathol
-9.759232804,0.891606507,0.036576508,0.00447765,481.444396,176.4089246,0.075207688,0.007216316,0.140662853,0.017773018,0.087519375,0.051831208,0.029725705,0.011172379,4986.343651,809.7159915,1245.269442,477.9334904,4.074715762,0.290658241,-0.027219747,0.003450362,376.9961143,155.511952,0.553085188,0.096853162,-10.44965129,1.537022941,4.784572944,0.35041621,1.174182995,0.252273265,-0.541533416,0.224608124,-0.810045997,0.182627315,0.28187276,0.153166772,0.76429351,0.208148087,-0.799062536,0.198668343,0.037818026,0.167561774,-0.448843693,0.169825322,0.58143005,0.191605784,0.142901502,0.122262166,0.388948199,0.108640025,0.514090196,0.139234043,-0.603039968,0.14121597,0.38600796,0.108939515,0.038745754,0.130449813,-0.245498894,0.117661789,0.235246055,0.087814691,-0.220232274,0.07378592,Pathol
-9.481432598,1.297044152,0.03912969,0.005781181,384.4363628,202.543395,0.150855336,0.013130009,0.111434528,0.009621311,0.172193423,0.049568003,0.023461176,0.010101659,2334.001555,379.2586338,2523.019828,745.5065618,7.61596365,0.573784282,-0.020879316,0.003445768,481.2323612,166.5060914,0.526552132,0.040504274,-10.43546372,1.388799992,4.411483086,0.298302074,0.224171048,0.169760921,-0.185591568,0.162510631,0.452023441,0.15900655,0.148386832,0.153285174,0.444662285,0.15093641,-0.188170573,0.133681601,0.521249372,0.13736608,0.297551749,0.125098425,0.183431941,0.134498325,-0.255442823,0.132168536,1.004584636,0.14171951,-0.318696064,0.133332897,0.097834867,0.12852492,0.095720484,0.113372339,-0.190916344,0.110738224,0.552722234,0.145974804,-0.307690672,0.099372308,0.248770446,0.10494012,Pathol
-13.90379701,0.947502427,0.059562775,0.00808468,731.8733082,185.8565961,0.066735482,0.006798757,0.072561036,0.021635673,0.123194495,0.050962407,0.056899761,0.028770243,4857.207127,679.6512788,1916.542295,519.7693826,3.721790357,0.314873357,-0.018320172,0.003265144,447.0951052,163.9583236,0.545077725,0.090306872,-10.13856744,1.545971306,4.188447273,0.285966412,-0.452253796,0.23214627,-0.419229292,0.130040956,-0.805399038,0.130596586,0.004447607,0.109861168,0.337829011,0.107961453,-0.083099521,0.100784731,-0.292636522,0.091288434,0.274481507,0.111742212,0.598324,0.134752354,-0.101916164,0.092132207,-0.051490609,0.089750076,0.179604334,0.08697369,-0.63814513,0.102190698,0.609349316,0.085870702,-0.099536407,0.072101567,0.078329159,0.083497858,-0.073232348,0.080036352,0.130475309,0.087422906,Pathol
-11.76960973,1.398541825,0.043649306,0.009678766,417.8577374,36.74456368,0.131561337,0.010757748,0.072138689,0.043510504,0.128581549,0.016351485,0.026841319,0.008244243,3663.031287,587.8420433,1660.336516,305.7195685,5.776367259,0.378035825,-0.018601707,0.003219605,420.2503137,51.19828879,0.613895333,0.02471103,-11.07985379,0.544634883,4.94205179,0.230140441,0.204867116,0.184529933,-0.258354033,0.171952645,0.366985935,0.168973468,-0.639791892,0.182732578,0.577860151,0.183108917,0.454329926,0.140599605,-0.462727755,0.149187023,0.148881741,0.16310342,0.081751306,0.136174769,0.359098002,0.133137604,-0.293256493,0.145588876,0.542474493,0.128194255,0.074694937,0.138403734,0.247190206,0.128337775,-0.146914553,0.149159683,0.225014388,0.109123321,-0.276298035,0.114418779,0.056506677,0.109373799,Pathol
-15.37099624,2.500757177,0.062398507,0.006063524,656.0017579,87.17880338,0.077592745,0.008110611,-0.009568099,0.089991459,0.107352762,0.011827958,0.021595706,0.010183353,5426.43487,596.4471863,1588.29232,157.1469929,4.168491513,0.209128032,-0.015495782,0.004837842,448.0422312,26.93502766,0.576766972,0.030046538,-10.91620132,1.033282721,4.432420484,0.211228144,-0.390858106,0.27578487,-0.362803224,0.128555227,-0.816702708,0.157075037,0.920920212,0.19882926,0.317146876,0.090396713,-0.168404188,0.127854837,0.560884825,0.142773854,-0.063625472,0.111195782,0.083736514,0.109413454,-0.452302858,0.109621083,0.280424538,0.110459005,0.003711938,0.146423232,-0.035229564,0.105171711,0.033162423,0.124905203,-0.252051325,0.097651342,0.000233745,0.071656088,-0.050160722,0.083467229,0.004853676,0.073889159,Pathol
-14.31806717,0.93831577,0.046366336,0.006382658,589.2720218,31.23323684,0.067398054,0.006634715,0.099784407,0.028975454,0.073412974,0.00911489,0.015623347,0.005820567,6115.809039,912.5998819,1150.217129,55.39693714,3.546736347,0.211295641,-0.016946702,0.003172866,356.7179752,29.0336337,0.388725376,0.140232846,-11.83621325,0.702959241,4.883702426,0.219585212,1.382644584,0.326312511,-0.891385244,0.207127558,-1.570844442,0.269454326,0.553445511,0.212528758,-0.278229348,0.183633272,0.325349274,0.167025669,-0.046403831,0.157989515,-0.468132693,0.13866947,0.508603947,0.159938603,0.163761126,0.129895838,-0.165714204,0.132018771,0.849037236,0.120741709,-0.385710421,0.120525841,-0.166349248,0.117811065,0.226447885,0.112997618,0.118577744,0.101509109,-0.068283873,0.107056732,0.270975049,0.111310746,Pathol
-11.17839947,1.09832295,0.034868226,0.005693644,450.1720679,199.7164793,0.091073178,0.012377268,0.135614646,0.027810983,0.052194684,0.05425071,0.037044068,0.012578451,9458.423603,1626.424223,1238.106977,503.2574805,4.539834368,0.472934369,-0.022887996,0.003152723,346.1376394,164.2761569,0.564822669,0.053048054,-11.23389476,1.45543471,5.387581313,0.403487317,0.502137665,0.337372377,-0.967530285,0.269142932,-0.2366249,0.314732096,0.358222058,0.179169169,-0.122506445,0.198840854,-0.033795798,0.160508959,-0.200344249,0.141999248,0.682263897,0.140841809,0.411538831,0.143720343,0.000664049,0.136910272,-0.254701387,0.117540236,0.213527319,0.115834422,-0.286313468,0.113964059,0.131764379,0.091021477,-0.120476929,0.1060425,-0.033636318,0.092660571,-0.01019534,0.101535086,0.02007552,0.097500628,Pathol
-12.37248805,1.806609397,0.026345118,0.01377621,326.6188879,281.8737945,0.14297263,0.015848123,0.141176922,0.026034676,0.078774255,0.053822267,0.028487225,0.00880227,6255.742907,755.8713172,1654.362774,509.0996526,6.620134686,0.623781988,-0.018831532,0.00332261,383.4810347,185.897935,0.621866263,0.045359014,-10.83924548,1.810988795,4.547136971,0.309955161,-0.658019978,0.231008463,0.263917527,0.261313809,-0.034816488,0.165006213,0.671755586,0.178998969,-0.130172331,0.180306969,0.88071709,0.175218087,-0.575203365,0.154245444,0.816053268,0.13100325,-0.140634379,0.127363924,-0.310367573,0.132501427,0.371646701,0.120895682,-0.054266246,0.123027908,-0.137729165,0.112052265,-0.021159653,0.108637424,0.034548101,0.110573365,-0.035109103,0.103271805,-0.029653308,0.097299988,0.228550996,0.094125073,Pathol
-8.347558811,0.996225849,0.053209326,0.011942423,696.0906221,67.68035401,0.086755187,0.009292868,0.076858741,0.011021127,0.102554942,0.021758721,0.036152304,0.015513413,5734.600548,875.1677345,1585.304312,184.7852056,4.565016214,0.275015099,-0.030034915,0.003400888,449.0843462,26.61083555,0.563026654,0.016930282,-9.054291001,0.313663627,4.523278003,0.250844941,-0.755723347,0.160381873,-0.31233695,0.16599375,-0.489389297,0.154972986,0.687614067,0.12611952,0.431367542,0.144234648,-0.449993208,0.11551633,0.247834258,0.106280259,0.454324212,0.122888434,0.466811057,0.123716738,0.071822202,0.13877733,0.256542553,0.123351123,0.103255664,0.090235596,0.270727774,0.08871412,0.105452197,0.076348397,-0.09446859,0.078065136,0.207776334,0.091660303,-0.02603544,0.098428381,-0.091716586,0.107715789,Pathol
-11.29112242,1.18986569,0.047799654,0.007565367,502.5107236,19.13742331,0.135371869,0.006602858,0.074173808,0.018626597,0.138289682,0.011337086,0.018783848,0.006033599,2933.776932,321.5432209,1983.539395,715.7265458,5.827292498,0.216226404,-0.017868206,0.002496106,391.6116801,22.13797066,0.592620806,0.019952834,-11.125631,0.41372545,4.020694767,0.13787705,1.781757283,0.226958562,-0.901284293,0.158859422,-0.886660281,0.165522672,1.098946372,0.171759245,0.378975811,0.175596068,-0.098365048,0.147522097,0.318440119,0.137068348,-0.171348855,0.129897932,0.264451225,0.137935962,0.408691064,0.122165398,-0.144349465,0.110882168,0.097955634,0.110754008,-0.082284997,0.119653437,0.281892991,0.112115196,0.158283777,0.100115331,0.26966916,0.112708372,0.254095018,0.101100664,0.532617865,0.126785655,Pathol
-8.594879764,0.671526945,0.03880304,0.008740567,474.6949714,24.07380018,0.128623623,0.007059407,0.083756924,0.025757165,0.077243457,0.016958032,0.024387441,0.009071897,7579.705583,636.7622842,1470.764,131.7724316,5.592437147,0.212955514,-0.0274029,0.002124754,397.2341962,23.40841839,0.615728983,0.015477889,-9.983361058,0.220624682,5.2044225,0.185446742,-0.896055008,0.163205101,0.011167767,0.109101746,0.342167242,0.112231915,0.479521704,0.127517061,0.733110768,0.12353603,0.100148427,0.105244433,-0.059096167,0.11041282,0.030047452,0.09622206,0.50685109,0.105349265,-0.608112858,0.096467512,-0.131661996,0.101398417,-0.026548408,0.102775226,-0.075699724,0.092513673,0.127068216,0.076359507,-0.028397098,0.085962776,0.199449493,0.077170755,0.307296947,0.0695571,0.250193017,0.064760912,Pathol
-11.45325305,1.303067394,0.071788297,0.008906136,828.5472752,74.06225749,0.084879504,0.009419677,0.038696026,0.031273285,0.090476467,0.015762956,0.023114411,0.01001239,6206.824423,994.63099,1573.51828,96.05226963,4.285525683,0.196719815,-0.020900791,0.002830476,447.3571004,30.20516588,0.59012514,0.019127028,-10.16289176,0.386401932,4.599067623,0.229352875,-0.942084672,0.264619224,-0.129362924,0.19034272,-0.515732191,0.183603718,1.09319196,0.148640026,0.166563242,0.160438318,-0.404110095,0.101350836,0.129827139,0.125477872,0.077570317,0.095624727,0.15323622,0.111192435,-0.221164997,0.176421879,0.239111074,0.117383312,-0.096017601,0.095074706,0.46555775,0.125356528,0.199251465,0.103877974,-0.164108901,0.09587332,0.157475567,0.125096133,-0.078671041,0.113672816,0.415638651,0.069793176,Pathol
-10.40566104,1.383335784,0.048356976,0.010341502,543.2373815,46.57271767,0.095887878,0.0074699,0.078557154,0.019502948,0.186968794,0.015339628,0.040209566,0.010887338,2550.583214,265.2121664,2925.093956,225.3687529,5.018080942,0.424214941,-0.024419185,0.003905147,581.0042038,45.69138062,0.596219674,0.029749982,-9.029094108,0.486058035,3.772070835,0.220290949,-0.168659871,0.168626903,-0.21048384,0.155125482,-0.192944857,0.176962144,0.585960703,0.152105002,0.692502577,0.157604074,-0.400777223,0.150803843,0.682281159,0.112845609,-0.085857061,0.102611407,0.089201338,0.122704839,-0.200704743,0.176015103,0.2845433,0.101955199,-0.310616751,0.115697869,-0.085765119,0.174800311,0.055270324,0.107155668,-0.252727737,0.144172412,0.318274342,0.10472963,-0.195807424,0.107511796,0.216429327,0.087661754,Pathol
-11.16495438,1.089201333,0.031321675,0.005288553,410.8653102,43.48494611,0.10067441,0.008588581,0.13193438,0.024808439,0.0748033,0.010148886,0.043937466,0.012467748,6860.402394,685.968125,1225.415333,59.29061095,4.741108651,0.475238671,-0.022989745,0.003207753,370.6870336,21.97293808,0.578918811,0.044381422,-10.46371934,0.444027556,4.789849984,0.171447241,0.206982393,0.208505357,-0.288723514,0.242394642,-0.652357039,0.236640694,0.065089869,0.212294081,0.400163126,0.201467081,0.385340673,0.167037342,0.121236515,0.173229917,-0.223177946,0.149440501,0.590337984,0.181307915,-0.034253498,0.177894103,0.032995515,0.144810255,0.292041892,0.155828913,-0.367014503,0.150362053,0.132112722,0.156232137,-0.174880467,0.130818454,0.020137661,0.132920683,-0.161432716,0.122558853,-0.075059787,0.136902373,Pathol
-7.936780606,0.883820993,0.025640811,0.005088886,318.49877,8.749631452,0.245176169,0.017278259,0.112654324,0.013076558,0.058765928,0.028951501,0.017296738,0.009562744,9737.746107,1554.306922,1174.287194,255.5044942,9.376334446,0.254799971,-0.020436626,0.002284175,175.47467,33.21971237,0.551495648,0.02996529,-11.71855591,0.433483874,5.03650851,0.237424517,0.33458099,0.203119677,0.216809305,0.197082946,0.165801353,0.17390217,0.768348718,0.222356768,0.435860759,0.141195829,-0.008391079,0.138093972,0.137281553,0.1621451,0.546654912,0.183206694,0.147491682,0.122455076,-0.08107042,0.165820401,-0.003170545,0.16487221,0.142869808,0.185087709,-0.241576665,0.126756738,0.697840675,0.151378133,-0.230559005,0.140395909,0.171011534,0.130003865,0.045800033,0.192615399,-0.351049614,0.140745194,Pathol
-10.48898669,0.6896801,0.033522031,0.012462646,502.4783675,28.28484471,0.137246834,0.009244255,0.081724207,0.015122695,0.069550969,0.008041872,0.012103009,0.010107741,6738.993716,932.6056483,1404.197819,59.77781644,6.232459649,0.273238153,-0.019183551,0.001341168,324.9150292,24.99025234,0.535523005,0.025363876,-10.90388916,0.287452237,4.511963018,0.206015504,0.038675614,0.122178861,0.020333314,0.147396446,-0.062291192,0.142641947,0.249153475,0.107334328,0.474988727,0.108610048,-0.297155174,0.110436016,0.405267711,0.138930473,0.638307599,0.121856049,0.203141612,0.085014449,-0.15342591,0.095133072,0.085726113,0.100603795,-0.09901921,0.071671482,-0.001914239,0.078844016,0.587836419,0.07661842,-0.107851609,0.07552711,0.718909275,0.084950628,0.064710385,0.086050245,-0.073468454,0.08057734,Pathol
-7.083614719,0.74873267,0.062075746,0.004443803,728.4439536,191.0334727,0.105085151,0.007740686,0.060459711,0.020361272,0.12182912,0.049989746,0.040616672,0.029382277,4469.332507,518.5608889,1588.234902,482.168373,5.000212573,0.336466133,-0.030554253,0.003162805,444.9335654,160.2051587,0.599488073,0.038853724,-9.76941031,1.382111066,4.859431302,0.330612469,-0.624663084,0.143127929,-0.786107302,0.303664903,0.539555852,0.203116285,-0.047417587,0.198476648,0.743622506,0.188875646,-0.030305216,0.216998437,0.111909601,0.138678659,0.401528718,0.140610643,0.745126001,0.165418536,-0.423438261,0.14103548,-0.030244884,0.187944359,0.190391687,0.116924716,0.02483604,0.108186254,0.087889908,0.11770884,0.178187977,0.142816404,0.667847604,0.099804463,-0.055398362,0.092077758,0.45252171,0.110770445,Pathol
-7.475365185,0.466347576,0.038343781,0.011414727,459.5505178,20.68903616,0.169471105,0.009507881,0.081323433,0.019940484,0.060224785,0.015439637,0.022724889,0.011825245,8272.063531,1372.17194,1383.447763,127.1746737,6.906632522,0.301169262,-0.026963413,0.001684026,334.0087045,16.39110539,0.605974091,0.018998696,-10.12339242,0.318650254,4.860932421,0.233820591,-0.333230371,0.145226051,-0.022047154,0.131416651,-0.060313339,0.151396204,0.319340342,0.129304071,0.771054632,0.129477196,-0.099011003,0.110061906,0.904800645,0.172689237,0.130905658,0.130377038,0.133491909,0.129663614,-0.125677909,0.151175845,0.392742609,0.153399627,0.072284103,0.118222034,-0.18783569,0.123469489,0.423469047,0.143260752,-0.480957429,0.102355875,0.64469487,0.113711474,0.208611308,0.096189224,0.315315698,0.09591529,Pathol
