Vmfcc1Mean,Vmfcc1SD,Vmfcc2Mean,Vmfcc2SD,Vmfcc3Mean,Vmfcc3SD,Vmfcc4Mean,Vmfcc4SD,Vmfcc5Mean,Vmfcc5SD,Vmfcc6Mean,Vmfcc6SD,Vmfcc7Mean,Vmfcc7SD,Vmfcc8Mean,Vmfcc8SD,Vmfcc9Mean,Vmfcc9SD,Vmfcc10Mean,Vmfcc10SD,Vmfcc11Mean,Vmfcc11SD,Vmfcc12Mean,Vmfcc12SD,Vmfcc13Mean,Vmfcc13SD,Vmfcc14Mean,Vmfcc14SD,Vmfcc15Mean,Vmfcc15SD,Vmfcc16Mean,Vmfcc16SD,Vmfcc17Mean,Vmfcc17SD,Vmfcc18Mean,Vmfcc18SD,Vmfcc19Mean,Vmfcc19SD,Vmfcc20Mean,Vmfcc20SD,Label
-12.80286615,0.497424975,4.181507042,0.328489912,-0.014296409,0.380064647,0.22349679,0.345723674,-0.074484031,0.289585918,0.48197074,0.269841069,0.392496203,0.261073289,-0.295738597,0.251000719,-0.276808348,0.244990214,0.378974201,0.23183514,0.303844747,0.270705392,0.495101448,0.235873199,-0.216486699,0.202585528,0.350497631,0.2257207,-0.35249692,0.218973588,0.035036418,0.193630342,0.233731411,0.179024193,-0.110973738,0.182376246,0.212404107,0.157723525,0.170168268,0.17210262,Pathol
-11.81675139,0.529214692,4.8972089,0.308330575,-1.217550757,0.263150509,0.579453955,0.214657821,-1.046146014,0.173601091,0.696645207,0.165125957,-0.394792281,0.175971429,-1.263451628,0.205784603,0.382676946,0.243210843,0.493364735,0.290079841,0.450796,0.234289312,0.165797834,0.152800093,0.096398055,0.13227283,0.030592641,0.12413607,0.140259672,0.195894739,0.284049486,0.158770357,0.03110038,0.163696989,-0.000797801,0.113469576,0.508211406,0.117969886,-0.424127582,0.127348989,Pathol
-15.99695002,2.996241954,5.174433985,0.587505643,0.264405909,0.154361309,0.254545321,0.136066754,0.415704011,0.105756024,0.274476274,0.104799751,-0.139300815,0.117440246,0.142589627,0.140911613,-0.208311438,0.109573351,0.397894493,0.101020275,0.736893129,0.133701938,-0.24514814,0.120539245,0.190829143,0.105627403,0.048503084,0.071334132,-0.171072865,0.074348308,0.136698496,0.071621409,0.123600352,0.090391657,-0.022890714,0.071939315,-0.090911522,0.06369645,0.183394062,0.074921567,Pathol
-10.92333425,0.609725014,3.309180723,0.334685192,-0.242006287,0.304034065,1.032424479,0.250230564,0.521811288,0.241119707,-0.183748828,0.201785274,-0.434321399,0.221814168,-0.121232035,0.163254295,0.3183556,0.165446725,0.544983864,0.135283237,0.385766207,0.149628265,-0.378720726,0.148038615,0.338280106,0.12658601,0.167320038,0.147207703,0.160499612,0.115158908,-0.132089646,0.115144909,0.335770999,0.105627833,0.029346703,0.103305218,0.054726937,0.099433886,-0.048586297,0.103307192,Pathol
-15.81170309,0.848680944,4.7425201,0.50539388,-0.12551239,0.314896915,-0.054780406,0.317832249,-1.391760181,0.309432411,0.293712045,0.250173749,0.433746084,0.247384189,-0.38573974,0.279171637,-0.535243647,0.255741652,0.133097991,0.210774781,0.348525909,0.26419224,0.247242017,0.306460467,0.470779289,0.19477013,-0.089151163,0.192218385,0.089312215,0.208396413,-0.080287706,0.182664541,0.439153694,0.18256956,0.052449122,0.179731369,0.10799408,0.153023166,0.049288552,0.161948593,Pathol
-9.860891565,0.327832316,3.627188324,0.14767212,-0.074853162,0.150453363,-0.360231959,0.148847038,-0.996853827,0.179489976,1.012478504,0.151723241,0.645540452,0.143467268,-0.10228463,0.137492675,-0.33262556,0.127531659,0.202785565,0.128886701,-0.033642691,0.100805611,0.208125998,0.13360859,0.305554404,0.148027846,0.070709653,0.11112316,-0.12218645,0.114642671,0.516582747,0.108204653,-0.216422989,0.095680672,0.238940321,0.110646724,-0.223823503,0.095242164,0.332829026,0.100365801,Pathol
-9.919690786,0.234111866,3.564098616,0.16355163,-0.1181636,0.160724298,-0.138357836,0.152106417,-0.495179709,0.222636437,0.940970054,0.236888053,-0.746190304,0.148827336,-0.069340015,0.134963942,0.217335327,0.158603307,0.322522537,0.103578833,-0.466304016,0.121829911,0.392920847,0.090782098,0.102726876,0.106924701,0.33296467,0.092554477,-0.183450731,0.089569414,0.312329732,0.10023885,-0.208033747,0.093573241,0.275215938,0.076325595,-0.190495631,0.082644663,0.412149373,0.082536854,Pathol
-12.93698843,1.773344263,3.373443784,0.382696707,0.328406092,0.238827204,-1.3958507,0.261344405,-0.827450967,0.191701466,1.215779632,0.199335696,0.331222701,0.137188393,-0.367859065,0.163915262,0.434034461,0.201005403,-0.080749262,0.198880296,0.440003077,0.188583725,0.144012206,0.123921241,-0.254058769,0.112331321,0.051872511,0.122715869,0.190493477,0.119043766,-0.070189273,0.105482778,0.469613146,0.115247486,0.137432802,0.108609518,0.16809992,0.163610635,0.464799023,0.156771485,Pathol
-10.39693064,0.184497243,3.221733789,0.152959553,-0.055881095,0.123748025,-0.303235853,0.105961618,-0.916520973,0.127514576,1.147651747,0.122602835,0.488888948,0.098946586,0.002698678,0.116063599,-0.101415227,0.133940648,0.134392866,0.129390792,-0.175938988,0.110236824,0.361580382,0.11406861,0.256706268,0.110316131,0.176407322,0.100859982,-0.340485124,0.10177275,0.658608984,0.086906307,-0.156402627,0.103895179,0.203938046,0.085979296,-0.333577371,0.098739191,0.327125484,0.101972814,Pathol
-10.59958403,0.116646468,4.077060609,0.088188936,0.81227373,0.076653552,-0.446097245,0.075941825,-1.119222944,0.061853859,1.289338356,0.052570843,-0.302149162,0.058902266,-0.154532769,0.061274905,-0.042670077,0.059734679,0.081622039,0.061618404,0.03055145,0.050215094,0.382205317,0.048997476,-0.02808256,0.048095456,0.166545118,0.061674289,-0.002531565,0.050206861,-0.092428803,0.042611239,0.086688496,0.055687486,0.463685913,0.043902189,-0.185399117,0.043002964,0.257432427,0.042869814,Pathol
-12.44749001,0.288938963,4.420007061,0.164450017,0.35662747,0.145231377,-0.863907595,0.176417419,-1.009340664,0.134402709,1.277488392,0.117133834,0.324255111,0.127316797,-0.298283407,0.118545294,-0.166013215,0.12262133,-0.220120957,0.118234777,0.327342591,0.116607983,0.443081807,0.120627517,-0.46405546,0.102452567,0.022168897,0.098285436,0.251111701,0.105897313,0.006269433,0.099020503,0.045239994,0.091578518,0.122515097,0.090784039,-0.208605009,0.07958617,0.314238751,0.097024505,Pathol
-14.01770938,0.700463091,2.060448857,0.31166779,0.75184466,0.251792265,0.602152968,0.232772602,0.607941203,0.230954512,-0.483108025,0.280210639,-0.233187784,0.246055178,0.114237108,0.222867507,0.210922627,0.203724803,0.513871783,0.233749632,-0.350095697,0.212072501,0.851280712,0.230671187,0.042452141,0.20558974,0.178452968,0.218232198,0.306146491,0.173072005,0.151874987,0.175423378,-0.254063947,0.199509895,-0.08928353,0.172949269,-0.010594597,0.181204494,-0.166981399,0.152893905,Pathol
-10.14411188,1.267132771,3.40703245,0.364802824,-0.307903777,0.273584687,-0.429769746,0.369085177,-0.5956812,0.28418475,1.167144802,0.243100155,-0.096369627,0.173052324,-0.007732079,0.277965027,0.505322522,0.193797624,0.144606636,0.206840765,-0.36692535,0.262551245,-0.001807266,0.15409583,-0.096408033,0.141303854,-0.072497754,0.242629794,-0.084200671,0.166801559,-0.042865343,0.152507076,-0.183107968,0.150711497,0.179545387,0.140680764,-0.22549034,0.123929888,0.027136099,0.12699758,Pathol
-12.32853629,0.590213499,4.277575615,0.413195144,-1.6766023,0.372866553,0.30797192,0.300402494,0.102482084,0.207153175,0.201081076,0.247192835,-0.181145876,0.224578119,0.369048538,0.229383252,-0.483488931,0.224538941,0.295928322,0.219226971,0.553764991,0.171894184,0.347250129,0.18434842,0.39614541,0.172800407,-0.231607774,0.178860106,0.619999548,0.213612475,0.023604429,0.168667293,0.132747153,0.14257138,0.008933068,0.123361808,0.282128052,0.148418003,-0.061561337,0.136269243,Pathol
-12.49363093,0.271155907,4.529461141,0.237884073,0.495737134,0.181900588,-0.013673275,0.159072098,-0.483596222,0.291567747,0.60647113,0.187141196,0.709963295,0.21462054,-0.723243187,0.209551446,-0.186540205,0.162626258,0.221526973,0.180169481,-0.391033136,0.199331817,1.326348893,0.185370244,-0.24175217,0.143636508,0.377780919,0.145452254,-0.016207077,0.126540543,-0.049614965,0.128952721,-0.089254923,0.129583787,0.124897828,0.124364259,0.027905456,0.144812234,0.192565569,0.10938458,Pathol
-10.57020219,0.498077542,3.251627263,0.16443704,-0.173165995,0.253574109,0.296287355,0.210343826,-0.301041961,0.184244429,0.932899089,0.178562982,-0.636482465,0.189612392,0.286133616,0.150368504,-0.064193743,0.157675139,0.668859988,0.149624816,-0.871278187,0.142836471,0.147058807,0.124532939,0.234811165,0.145983743,-0.024058767,0.124216164,0.040907944,0.123646716,0.028614582,0.117261094,0.043530942,0.130995239,0.165011804,0.123062096,-0.000210578,0.127203004,-0.15146554,0.124475225,Pathol
-11.01519368,1.007982853,4.406337535,0.256102162,-0.827146175,0.169134919,0.146203421,0.165115595,-0.654710752,0.180108988,1.447946102,0.181513722,-0.23758633,0.148677205,0.154071375,0.159065093,0.043088808,0.119207973,0.373220295,0.149770794,0.008988597,0.128468805,-0.129653716,0.098686767,0.18524308,0.126650346,0.097559762,0.119716247,-0.192859096,0.105189921,0.105551549,0.093161901,0.197057786,0.110117849,0.082617441,0.089671535,-0.056585415,0.083794371,0.155852579,0.10132687,Pathol
-11.89232506,0.503840021,4.171549392,0.178771968,0.095541835,0.186868758,0.157883447,0.161207935,-1.616272058,0.148696873,1.156069651,0.130785392,0.021420465,0.126618601,-0.102214493,0.119162228,-0.115754116,0.123999813,-0.228706712,0.099708003,0.212936015,0.105176125,-0.314109463,0.10445616,0.464609362,0.104245787,-0.182297704,0.097010852,-0.254464142,0.119709724,0.085960949,0.100180744,0.227479083,0.128455028,-0.216382106,0.110200372,0.329558194,0.103422444,0.042612902,0.093931235,Pathol
-10.45232396,0.301777426,4.401281156,0.244781673,-0.435397821,0.13491217,0.056480316,0.144147863,-0.731039197,0.132783135,0.777235865,0.143547956,-0.028926886,0.117570407,0.028588141,0.116327138,-0.05614988,0.115355019,0.387132214,0.119204517,0.165687586,0.114461934,-0.088294394,0.107847927,0.046007558,0.108356265,0.0353651,0.116348945,-0.332335739,0.110627084,0.081940509,0.114831373,0.243098693,0.102846039,-0.269707258,0.105388456,0.249123381,0.109691346,0.050593319,0.096500581,Pathol
-12.17448761,1.175684061,4.806267206,0.303336351,-0.265561581,0.422760361,0.466000348,0.252276869,0.276538784,0.224836103,0.631955288,0.225421716,-0.324527495,0.250399996,-1.163848295,0.262458349,0.371229446,0.253820906,0.216306889,0.199781078,0.480459037,0.152213957,-0.21015429,0.202187268,0.306508616,0.131268909,-0.161853208,0.141358174,0.329292817,0.174606975,-0.138434923,0.146268625,-0.10275711,0.150056347,0.528636835,0.13605247,-0.01423649,0.15808094,0.345678997,0.185117894,Pathol
-11.06137304,0.474081814,4.193674181,0.190698167,-0.064410332,0.243995541,0.154629819,0.161819353,-0.987479655,0.213839152,0.390455083,0.163686163,-0.10790636,0.168705349,-0.059650211,0.146163994,0.655727787,0.149371796,0.408649549,0.150300193,-0.198905065,0.121978665,-0.420480173,0.127163249,0.615509721,0.16380669,0.037545337,0.130567027,0.313993981,0.166571562,0.131486414,0.122717161,-0.112685381,0.162525497,0.000810827,0.13807873,-0.092320404,0.104091764,0.026293275,0.112143601,Pathol
-12.98626546,1.087876121,2.770597537,0.371114513,-0.264370731,0.396795678,0.308533126,0.233947903,-0.195910332,0.303953657,0.17642511,0.227771775,-0.117979221,0.233125547,0.793443925,0.26177564,0.286838982,0.22150255,-0.109110013,0.249460014,0.6316261,0.230828845,-0.063507919,0.224722197,-0.248787812,0.204578107,-0.022663162,0.234086685,0.13666045,0.196415187,-0.197363961,0.164416014,-0.201043555,0.177597761,0.045207671,0.1583303,-0.07564437,0.1556484,-0.177703814,0.149323104,Pathol
-10.76290823,0.995317957,4.32368845,0.230052288,-0.209041908,0.304387831,-0.015392331,0.275371413,-0.604194913,0.210631785,0.676703421,0.162072211,0.01574556,0.138321378,-0.233214402,0.146870631,0.527310509,0.123336111,0.397764333,0.125145379,-0.133740867,0.31976069,-0.241513017,0.209263913,0.246803351,0.137360004,-0.065434739,0.117072824,0.112476269,0.13798631,-0.008209866,0.180130036,-0.210800961,0.185543306,0.478834758,0.165683659,-0.144402961,0.122100519,0.148845152,0.09052341,Pathol
-11.2632396,2.4599773,4.187974983,0.495943329,-0.5913446,0.193562489,0.63998204,0.138984528,0.458593504,0.164632337,-0.087031969,0.132845136,-0.2046458,0.134926409,-0.628540899,0.16800465,0.646701107,0.150191041,0.263098249,0.109549962,0.37381579,0.121127809,-0.721402641,0.144116735,0.555890631,0.140254463,-0.194507669,0.117404238,0.06325173,0.108265951,0.193881413,0.103698771,-0.159396786,0.111007998,0.148153335,0.110421766,0.077535042,0.093560961,-0.09672744,0.08901184,Pathol
-13.06247504,0.426376434,4.613680457,0.270361426,-0.942317481,0.168712414,0.292234477,0.165434869,-0.765037906,0.202486261,0.704223437,0.150017014,0.59722903,0.148144588,-0.635425596,0.163746099,0.360305971,0.148880262,0.64668397,0.181566667,0.015325343,0.172614457,0.609264987,0.250864409,-0.042035962,0.139037167,0.263988426,0.1383623,0.141457103,0.14145392,0.270358893,0.126874389,0.057853055,0.143782552,-0.097126936,0.125017732,0.182088211,0.141140256,0.103985732,0.110648531,Pathol
-10.68246841,1.060951507,3.821136182,0.154899673,-0.983859637,0.249984363,0.41216711,0.199136003,-0.623827473,0.170610175,0.890820517,0.154762756,-0.262329915,0.168256928,0.097785388,0.163731116,0.707016962,0.152230212,0.646664528,0.144406674,-0.156901607,0.130724901,-0.389735597,0.114023456,0.583704195,0.120591084,-0.215011855,0.110042715,0.131514489,0.114254562,-0.246977142,0.111546375,0.019344595,0.107361164,0.103796298,0.090811607,0.06585581,0.105242855,-0.068281985,0.088886897,Pathol
-10.71656905,0.857290769,3.94031695,0.182242577,-0.409566785,0.114983509,-0.244157929,0.135355885,-0.18466937,0.07954622,0.731714233,0.078905915,0.366236475,0.086732995,-0.03948869,0.063624927,0.374963627,0.104361333,0.457779812,0.074233671,-0.319167672,0.080641307,0.382102555,0.065804281,0.295269791,0.057150087,-0.043287068,0.075114109,0.316159062,0.067684945,0.012194784,0.06808329,0.226155257,0.061345555,0.105145558,0.053419951,-0.092689556,0.058927611,0.072711739,0.049693082,Pathol
-11.96803363,1.389674617,4.388523307,0.278172386,-0.024987276,0.227304567,0.075434773,0.121261425,-0.169368073,0.141417242,0.127047461,0.144228195,0.440351571,0.187665408,-0.916461399,0.196517579,-0.340714907,0.168378237,-0.245131323,0.131921029,0.269744851,0.119808805,-0.174602045,0.139147278,-0.015169832,0.113609728,-0.049859735,0.115607118,0.382361859,0.121605119,-0.39233835,0.12300775,0.68615761,0.180029563,-0.424411779,0.115744367,0.008211577,0.120923171,0.043840048,0.107089301,Pathol
-10.36534239,1.299221443,3.628752615,0.294423247,0.081581926,0.242377562,-0.285247933,0.272026257,-0.239897949,0.299755556,-0.078861823,0.258322467,0.810382862,0.245807348,0.22664456,0.210909096,-0.566510479,0.21161133,0.564777075,0.216432717,0.478818323,0.26536059,0.042054285,0.1985959,0.220823927,0.175486046,-0.383261113,0.200708948,0.192414537,0.176788049,-0.019242286,0.175762996,-0.133963883,0.179095367,0.432603919,0.156280405,-0.370507526,0.159407692,0.197819754,0.13075081,Pathol
-11.72465751,0.955458989,1.57850569,0.388327979,-2.101310031,0.341474363,-0.707858798,0.313763749,-0.473652382,0.255137997,1.088789355,0.241885415,-0.097426603,0.208548722,0.110133024,0.221501134,0.249164061,0.18893539,-0.154005113,0.211711909,-0.269531169,0.214891461,-0.061556219,0.210010671,0.280992951,0.211164248,0.208401025,0.173920442,0.002103357,0.2364076,0.034151965,0.177696271,-0.176095526,0.182514744,0.233288037,0.179778482,-0.135388455,0.181772481,0.149581781,0.190507023,Pathol
-13.41127986,3.759200511,1.653656036,0.491829127,-1.800356034,0.763300122,0.013017489,0.355452415,-0.420970646,0.486774296,0.043231016,0.311965814,0.168864661,0.298420223,-0.207167209,0.381213922,0.273402623,0.306696144,0.392000474,0.313062621,-0.098361273,0.256336369,0.196018187,0.299747239,-0.180716091,0.240070257,0.158571844,0.310902194,0.084365098,0.195775991,0.073052056,0.241876732,-0.043245182,0.223504095,0.235996306,0.255046493,0.083221586,0.213401232,0.061672312,0.22993006,Pathol
-12.07896966,1.042811528,4.204475857,0.302230741,-0.002310485,0.363006899,-0.315503175,0.198176003,0.274309917,0.163526187,0.311554408,0.168636172,-0.051593293,0.128995179,-0.3509875,0.217330949,0.089557423,0.168920341,0.184699321,0.136732883,0.244962673,0.13740329,-0.061954554,0.122126773,-0.183644174,0.12117166,0.216917113,0.125036173,0.038206626,0.124909944,0.126992285,0.141958777,0.208278685,0.118475943,-0.111120588,0.10502963,0.101796084,0.124302635,0.089785031,0.12853903,Pathol
-13.93336527,0.322961488,3.125861016,0.450816484,0.269733315,0.293782495,-0.818151677,0.270974179,0.61348609,0.298065056,0.026750452,0.287930006,0.634722374,0.341577608,-0.07984068,0.3359512,-0.740312189,0.311344142,0.101562638,0.255881955,0.672813559,0.304261717,-0.042768665,0.244748621,0.116436837,0.203801552,-0.41174841,0.210985491,0.315865821,0.200435276,-0.478519656,0.204153013,0.367181906,0.214931771,0.143686713,0.231053143,-0.286898174,0.175707671,-0.065740605,0.176870808,Pathol
-9.626647036,0.393409645,1.175751112,0.234699653,0.308579803,0.202400447,-0.822468461,0.186333619,0.259920133,0.237572688,1.100289285,0.213370758,-0.120977214,0.189892649,0.17009778,0.225426746,0.047713316,0.194217783,0.454125284,0.201008572,0.099704065,0.190186065,0.072931044,0.186737508,0.196911846,0.189841985,-0.395264726,0.192784918,0.472990329,0.189990431,0.160957828,0.175542313,-0.262590039,0.157741975,0.321994763,0.160611181,0.01764936,0.158147339,0.143214267,0.147052689,Pathol
-12.75954403,0.303639274,2.050161639,0.239527059,0.622074995,0.193785072,-0.701283046,0.244690539,-0.60450563,0.263539291,0.715216199,0.231532773,0.442249343,0.200240979,-0.078171935,0.230427608,0.404708876,0.226485678,0.580532099,0.205338555,0.111527425,0.232785439,0.564050636,0.220698704,-0.029866256,0.190942752,0.11331121,0.201907477,0.446006672,0.201567298,0.000595231,0.179689707,0.237543968,0.169330807,0.188294495,0.168887852,0.054863309,0.153474882,0.077024042,0.169562427,Pathol
-14.71370836,0.879517737,4.661175976,0.507222344,0.686408881,0.404327796,0.156041821,0.382722712,0.236746539,0.273091287,0.212066491,0.268867149,0.264095328,0.255445385,0.050808348,0.231911347,-0.156983008,0.258200757,-0.339240798,0.346794086,-0.099390864,0.253571067,0.678012608,0.210046328,-0.275546515,0.219750004,0.248042593,0.217745428,-0.076494585,0.239070055,-0.405162061,0.165151508,0.203092457,0.162910386,-0.181141565,0.156025754,0.117911278,0.143144756,-0.036353446,0.154220463,Pathol
-10.11219575,0.676842916,4.109865581,0.204296498,0.126288551,0.17078399,-0.231193909,0.211821945,0.034933563,0.266031364,0.410934506,0.16764038,-0.11553763,0.164497675,0.612371005,0.191929468,-0.346782333,0.157601861,0.952003783,0.223835135,-0.363545766,0.219140487,0.028647406,0.143427955,0.005564192,0.216223587,0.246485181,0.132528185,-0.250103166,0.118521914,0.025239027,0.123976052,-0.008004925,0.101456739,-0.02974816,0.101041231,0.019317431,0.10747656,0.103106534,0.128054828,Pathol
-14.24013799,2.961897704,4.627024447,0.516185155,1.265521867,0.255721606,0.189767831,0.207280441,-0.207185093,0.179970453,0.30832836,0.152873302,0.41898847,0.176335792,-0.556020703,0.208730502,-0.926472895,0.182205778,0.259030513,0.179641658,-0.04559888,0.15289754,0.415112575,0.172353339,-0.271953681,0.165159893,0.298574845,0.150372319,-0.301258154,0.171016998,0.12659008,0.133064147,0.305412919,0.133401444,-0.127079939,0.121404479,-0.04448783,0.125149042,-0.075862049,0.110391981,Pathol
-9.201630008,4.064818161,1.024047194,0.383173642,-0.887118332,0.40086124,0.221804725,0.242159542,-0.243498528,0.23874542,-0.59911653,0.222795637,-0.351990054,0.224677225,-0.099039768,0.209188611,0.024394428,0.236094174,0.547574308,0.274994812,-0.185393826,0.228186597,-0.142868799,0.214975206,0.057087507,0.203448844,-0.081053582,0.196201036,0.168401149,0.221535358,-0.166332783,0.223219521,0.053601074,0.214673608,-0.207555177,0.207685368,-0.258973647,0.20689232,0.146202107,0.16530749,Pathol
-10.65131756,0.245240656,4.430023375,0.190215594,-1.208739968,0.151099539,1.387498991,0.148104726,-0.425445452,0.121772695,-0.149415582,0.109567973,0.028966662,0.109093349,-0.612245977,0.113321077,-0.039576042,0.099275392,0.231811094,0.114474219,0.64889044,0.125975913,0.448730709,0.097305501,-0.369700923,0.10301698,0.064594728,0.089190679,-0.061741439,0.094172312,-0.193693025,0.088769854,-0.018273308,0.080704656,-0.022437917,0.084542543,0.128955886,0.082579922,0.06413307,0.079851153,Pathol
-12.3399375,1.173810795,3.580869261,0.24938932,-0.027035344,0.306740678,0.806981211,0.240152593,-0.844537633,0.234293322,0.504379478,0.226488794,0.195479303,0.205414106,0.802568178,0.197107907,-0.47307277,0.247538123,0.594072201,0.207130913,0.234846166,0.167989976,0.023009522,0.185970734,0.120110338,0.210060978,-0.051525812,0.150197445,0.343984761,0.148439734,-0.324135815,0.145845579,0.276621019,0.150569713,0.149532643,0.119143722,-0.071725602,0.137225644,0.028821399,0.130992874,Pathol
-10.78581811,1.244249508,4.101526345,0.228012892,-0.310252207,0.223161196,-0.475233469,0.168153398,-0.998435711,0.150174811,1.127513118,0.180351762,-0.192815253,0.179910794,0.764437011,0.182033266,-0.441607467,0.147360791,0.548009903,0.124893272,-0.189573323,0.152049934,-0.236017875,0.136814018,0.633651858,0.118785977,0.131061565,0.194371836,-0.055911167,0.115175435,0.226724936,0.114894349,-0.18161284,0.145020965,0.050273351,0.10079451,0.314072907,0.103190325,-0.0144104,0.094133459,Pathol
-12.46211546,0.590069898,3.848888994,0.598309389,-0.460605247,0.281598854,0.897027803,0.279613067,-0.145418019,0.268927089,1.040707487,0.247183882,0.002019694,0.262468533,0.069716903,0.290910511,-0.395574576,0.240013968,0.032442089,0.244459203,0.671656928,0.272955806,-0.162449305,0.230298797,-0.24091358,0.226749104,0.134824371,0.230015454,0.10415886,0.213800457,0.046602937,0.208715604,0.042885534,0.18446467,0.334135252,0.188758948,-0.174437353,0.183020375,0.248875401,0.193634048,Pathol
-11.45996652,0.266530847,4.939506622,0.22617814,0.812460549,0.224323072,-1.057774324,0.181025021,-0.629941748,0.27377672,0.410955527,0.203685888,0.667520797,0.180269126,-0.494029624,0.195605473,0.18019029,0.14133877,0.419469482,0.174980947,0.080222281,0.140315599,0.084833299,0.119702333,0.019296982,0.119895073,-0.01193424,0.111681934,0.13096472,0.113539952,0.129353865,0.11135776,-0.139759205,0.097965771,-0.08134598,0.095949918,-0.04968955,0.08612098,-0.075477404,0.073102969,Pathol
-10.14277622,0.982013544,3.856610642,0.219480913,0.013473048,0.13718014,-0.360220599,0.17427173,-0.367082385,0.113010347,0.605876405,0.113754102,-0.236297663,0.120413566,-0.605070845,0.126602512,-0.072119876,0.104106104,0.214445721,0.116803569,-0.375951686,0.107375014,0.081089693,0.080963121,-0.007986386,0.087003189,-0.002763108,0.087865139,0.353603599,0.097694959,0.048749926,0.078493689,-0.058717215,0.078527317,0.273787019,0.078694968,-0.043050783,0.104184202,0.43110567,0.079461986,Pathol
-13.50994868,2.724193275,3.541211621,1.25286865,-0.970065027,0.559028298,-0.818422312,0.725870563,-0.271766383,0.338664357,0.212486938,0.310253979,0.773595501,0.302012901,0.084278934,0.303861067,-0.096622345,0.300899108,0.226997562,0.292229711,0.278375482,0.365181355,-0.507381533,0.293874805,0.438121084,0.27503115,0.107241723,0.265624794,-0.196448599,0.235210636,0.398041244,0.220577826,-0.167062415,0.237852964,0.015774683,0.197603226,0.028676037,0.183823546,0.054374186,0.170553785,Pathol
-11.53333375,1.788004287,2.974949204,0.297314002,1.384279375,0.360803234,-0.898582365,0.274676832,0.175170869,0.241006585,0.632377429,0.218031334,-0.476533277,0.233609696,0.185039553,0.205176811,-0.783249435,0.214007524,-0.199917758,0.168980901,0.47472578,0.205190536,0.309517212,0.214858026,-0.074868781,0.174352124,0.124063061,0.172347901,-0.034490622,0.178685075,0.119242559,0.162714371,-0.173487219,0.177541911,0.215895611,0.152442661,0.089742481,0.137456657,-0.265687189,0.138233766,Pathol
-12.82310989,0.852980419,4.162680913,0.341161807,0.834332877,0.197235967,-0.391010926,0.18440435,-1.215689224,0.161855155,-0.025376047,0.164913962,0.047343893,0.116944606,0.433569758,0.126023405,-1.286802065,0.190218415,-0.157826239,0.116227863,0.719439272,0.106477738,0.425217162,0.099379062,0.309837968,0.113181074,0.408013103,0.115167533,-0.430223287,0.107910503,-0.035743801,0.093417453,0.178888258,0.102421562,-0.226056694,0.088032917,-0.07679493,0.077177901,0.14125776,0.086895347,Pathol
-12.2800824,0.619078812,4.276881296,0.298486315,0.803234978,0.257961647,-0.308170559,0.186140885,-1.130138402,0.172314854,0.005269349,0.173784013,0.055078193,0.12258311,0.48322761,0.151338817,-1.216430338,0.150226362,-0.147648884,0.122248297,0.62372389,0.11572287,0.373998927,0.096462374,0.239956266,0.134111388,0.42588794,0.122205569,-0.400550024,0.084416069,-0.049794117,0.084555374,0.150117198,0.086171821,-0.27509802,0.072919599,-0.104942556,0.07539967,0.110039352,0.085467503,Pathol
-12.56185205,0.910436639,5.16783747,0.159671861,-0.059357075,0.193837527,-0.366427218,0.181992887,-0.799787433,0.146745164,0.827849724,0.153642642,0.367649615,0.139717695,-0.600548408,0.130425978,0.308377105,0.134954373,-0.234260046,0.114326655,0.058746215,0.121809432,0.661297514,0.103294802,-0.147429768,0.112498443,-0.040890512,0.0999818,0.17902442,0.096498353,0.054369024,0.084651584,-0.028300418,0.084657582,-0.228780623,0.068522495,0.420403246,0.067189449,-0.341054793,0.066190139,Pathol
-11.98120716,1.357078089,3.833393574,0.234648239,-0.084754209,0.182170539,0.161939504,0.200287591,-0.166621379,0.170014596,0.683127655,0.169416536,-0.412395835,0.147235289,-0.135876602,0.161687392,0.661123365,0.157030077,0.364475938,0.149331407,0.001394227,0.13357226,-0.103066058,0.149098496,0.408981618,0.14906978,-0.071494182,0.126609108,0.28070183,0.128979503,-0.14199753,0.128591774,0.180782854,0.123020157,0.146840767,0.11509084,-0.136144015,0.123305327,0.085064498,0.088184705,Pathol
-9.896194577,0.374309876,2.607633531,0.192585506,0.737068091,0.219910053,-0.482220917,0.215669332,0.483920312,0.23233993,0.660406051,0.197311543,0.282822333,0.218388588,-0.198153482,0.185268987,0.270584361,0.199700563,0.729104477,0.19673233,-0.35779795,0.185451785,0.168531294,0.187603877,0.223936033,0.188367781,0.029861325,0.180906562,0.319828291,0.157072543,0.059415803,0.139980165,-0.160351957,0.148336787,0.312669629,0.155601813,-0.16682801,0.132408395,0.251746122,0.120205794,Pathol
-11.70802607,0.374795366,3.096819867,0.33406058,0.568210847,0.350051135,0.410332644,0.294870296,-0.380596191,0.259887267,0.082688448,0.265307021,-0.325962667,0.245743341,-0.330313886,0.230812362,-0.344122621,0.231320904,0.658265244,0.241227665,0.497512178,0.237148148,-0.27152072,0.274996531,0.303040163,0.203375117,-0.045497473,0.184970745,0.151688133,0.196518832,0.01539883,0.166987922,0.106385312,0.175591769,-0.289968717,0.169105943,0.339620515,0.14170906,0.027024661,0.133238133,Pathol
